date,hour,keyword,locations
2011-05-10,15,lol,"[(42.23216, 93.33805), (42.26783, 93.33126), (42.28729, 93.39476), (42.25191, 93.49981), (42.20562, 93.38438), (42.22243, 93.53895), (42.21358, 93.2334), (42.24012, 93.36201), (42.20503, 93.54335), (42.19766, 93.44948), (42.20651, 93.33765), (42.29732, 93.52218), (42.22331, 93.36401), (42.19471, 93.41873), (42.2242, 93.34763), (42.25928, 93.49981), (42.19648, 93.4383), (42.24071, 93.32607), (42.1782, 93.24339), (42.22714, 93.35283), (42.23009, 93.33046), (42.23039, 93.46346), (42.27255, 93.28932), (42.29643, 93.47345), (42.25162, 93.3009), (42.23982, 93.26535), (42.24778, 93.41114), (42.2127, 93.26376), (42.23009, 93.25457), (42.21211, 93.39516), (42.21329, 93.38198), (42.20592, 93.34124), (42.25899, 93.31768), (42.20444, 93.37919), (42.17112, 93.29331), (42.23127, 93.31049), (42.25604, 93.29891), (42.24218, 93.46466), (42.2982, 93.51499), (42.21358, 93.35123), (42.21299, 93.38358), (42.23216, 93.52497), (42.17201, 93.42033), (42.21063, 93.31888), (42.26223, 93.30649), (42.25633, 93.4387), (42.25574, 93.43471), (42.20179, 93.3688)]"
2011-05-10,15,medicine,"[(42.2127, 93.37999)]"
2011-05-10,15,nike,"[(42.16464, 93.47025)]"
2011-05-10,15,omg,"[(42.21624, 93.34444), (42.21004, 93.38158), (42.23304, 93.55732), (42.26223, 93.39277), (42.22626, 93.32407), (42.25044, 93.43391), (42.24513, 93.42392), (42.17761, 93.33166), (42.27137, 93.47265), (42.24189, 93.35083), (42.2239, 93.36041), (42.2295, 93.46346), (42.218, 93.34364), (42.23452, 93.35123), (42.22331, 93.39556), (42.23127, 93.3021), (42.21859, 93.35722)]"
2011-05-10,15,sick,"[(42.25191, 93.49981), (42.2466, 93.52937), (42.21653, 93.32047), (42.21093, 93.38997), (42.18203, 93.55493), (42.21299, 93.38638), (42.2127, 93.37999), (42.26901, 93.24978), (42.22095, 93.34604), (42.2127, 93.35043)]"
2011-05-10,15,starbucks,"[(42.2466, 93.54175), (42.22066, 93.28133), (42.25958, 93.49821), (42.21152, 93.26096), (42.24601, 93.47904), (42.26371, 93.42432), (42.24071, 93.35163), (42.19206, 93.37479)]"
2011-05-10,15,stomach,"[(42.24572, 93.49262), (42.26901, 93.24978)]"
2011-05-10,15,twitter,"[(42.28523, 93.48104), (42.23982, 93.36002), (42.20592, 93.35043), (42.16405, 93.42352), (42.20061, 93.42951), (42.19412, 93.39237), (42.23304, 93.20025), (42.27285, 93.39037), (42.28552, 93.33845), (42.29319, 93.49262), (42.26371, 93.38358), (42.24189, 93.33845), (42.20798, 93.33325), (42.28022, 93.55413), (42.24189, 93.33605), (42.24366, 93.4371), (42.23805, 93.32926), (42.23569, 93.33885), (42.21299, 93.32766), (42.21181, 93.37599), (42.23628, 93.33126), (42.26253, 93.32087), (42.27196, 93.39157), (42.16935, 93.35842), (42.22773, 93.35083), (42.21063, 93.368), (42.27196, 93.52018), (42.23009, 93.25737), (42.25103, 93.43471), (42.24454, 93.53256), (42.2982, 93.51499), (42.21447, 93.39357), (42.23304, 93.34484), (42.22921, 93.34803), (42.23569, 93.34124), (42.20916, 93.35123), (42.23304, 93.20385)]"
2011-05-10,16,bad,"[(42.2752, 93.41713), (42.24572, 93.52457), (42.27491, 93.53376), (42.22066, 93.36641), (42.23835, 93.32926), (42.23746, 93.28413), (42.21506, 93.38558), (42.24631, 93.32167), (42.21329, 93.35243), (42.23894, 93.33525), (42.20356, 93.52817), (42.20651, 93.34683), (42.21624, 93.39556), (42.23216, 93.42712), (42.24071, 93.34883), (42.22361, 93.3704), (42.21447, 93.38438), (42.16818, 93.49941), (42.23511, 93.32806), (42.2298, 93.37799), (42.29584, 93.46866), (42.24601, 93.34524), (42.2584, 93.55493), (42.24366, 93.32327), (42.20326, 93.40355)]"
2011-05-10,16,caught,"[(42.21358, 93.35802), (42.21358, 93.40914), (42.22891, 93.34604), (42.17053, 93.38917), (42.28965, 93.38078)]"
2011-05-10,16,feel,"[(42.24159, 93.48423), (42.241, 93.33885), (42.21152, 93.38518), (42.27491, 93.53376), (42.17643, 93.39916), (42.22626, 93.29092), (42.23599, 93.35362), (42.19353, 93.53735), (42.23835, 93.32926), (42.2127, 93.25417), (42.18646, 93.40794), (42.22567, 93.32846), (42.28287, 93.40515), (42.24041, 93.34364), (42.29289, 93.49542), (42.17584, 93.39317), (42.25633, 93.53416), (42.20739, 93.34124), (42.23717, 93.36321), (42.21063, 93.36281), (42.25633, 93.22382), (42.21506, 93.3704), (42.29496, 93.46187), (42.2124, 93.32926), (42.24985, 93.44589), (42.23687, 93.32646)]"
2011-05-10,16,fever,"[(42.23953, 93.31368)]"
2011-05-10,16,flu,"[(42.17083, 93.42392), (42.24071, 93.3712)]"
2011-05-10,16,hospital,"[(42.25545, 93.31488)]"
2011-05-10,16,lol,"[(42.22862, 93.38039), (42.17466, 93.47145), (42.2354, 93.34604), (42.2239, 93.32567), (42.27697, 93.27774), (42.22331, 93.34683), (42.21299, 93.42192), (42.20444, 93.37759), (42.20621, 93.35203), (42.17643, 93.39916), (42.26017, 93.38198), (42.22479, 93.34404), (42.20768, 93.3704), (42.23127, 93.33166), (42.24307, 93.32527), (42.2413, 93.52018), (42.20533, 93.35402), (42.29732, 93.34204), (42.24277, 93.33965), (42.20886, 93.38198), (42.21329, 93.33325), (42.22154, 93.35642), (42.29614, 93.29291), (42.18262, 93.55014), (42.26931, 93.52018), (42.20474, 93.38318), (42.28641, 93.37399), (42.22125, 93.33325), (42.28081, 93.50979), (42.16935, 93.4355), (42.23452, 93.51299), (42.24307, 93.34404), (42.21181, 93.32567), (42.18557, 93.37519), (42.22538, 93.33046), (42.21417, 93.19825), (42.20709, 93.39476), (42.24041, 93.33006), (42.26017, 93.43471), (42.26017, 93.45707), (42.17496, 93.33485), (42.22891, 93.34604), (42.28022, 93.3728), (42.24484, 93.34204), (42.27461, 93.34204), (42.29437, 93.55493), (42.24218, 93.34604), (42.20709, 93.33645), (42.18646, 93.55653), (42.23599, 93.34324), (42.21034, 93.35283), (42.23864, 93.33006), (42.26046, 93.45987), (42.21388, 93.24419), (42.20208, 93.21143), (42.20768, 93.36601), (42.20709, 93.26016), (42.26695, 93.45947), (42.20326, 93.40355), (42.27727, 93.53376), (42.2239, 93.39476)]"
2011-05-10,16,medicine,"[(42.17407, 93.47465)]"
2011-05-10,16,omg,"[(42.22479, 93.45587), (42.22302, 93.34883), (42.24159, 93.48423), (42.27874, 93.3672), (42.29879, 93.51738), (42.21624, 93.36041), (42.23628, 93.368), (42.25751, 93.25497), (42.24277, 93.33525), (42.29496, 93.46187), (42.20474, 93.4363), (42.21476, 93.34963), (42.27285, 93.56132), (42.2413, 93.35882)]"
2011-05-10,16,sick,"[(42.17643, 93.48623), (42.25339, 93.55493), (42.16994, 93.32567), (42.22302, 93.35962), (42.2127, 93.35642), (42.22095, 93.42192), (42.2528, 93.53975), (42.24572, 93.32766), (42.2469, 93.33405), (42.22302, 93.38957)]"
2011-05-10,16,starbucks,"[(42.23511, 93.34723), (42.17171, 93.55693), (42.24248, 93.35203), (42.26223, 93.29132), (42.22567, 93.36361), (42.24749, 93.25697), (42.23275, 93.35922), (42.2584, 93.38198), (42.23982, 93.33645), (42.16877, 93.40834)]"
2011-05-10,16,stomach,"[(42.21211, 93.37999), (42.21063, 93.34204), (42.16316, 93.372), (42.17407, 93.47465)]"
2011-05-10,16,twitter,"[(42.21093, 93.38957), (42.17407, 93.47305), (42.27697, 93.27774), (42.24395, 93.47025), (42.22921, 93.35243), (42.23245, 93.30849), (42.26371, 93.42712), (42.2525, 93.22461), (42.24041, 93.35522), (42.23599, 93.33325), (42.2469, 93.52337), (42.24277, 93.33965), (42.21476, 93.37399), (42.22803, 93.37919), (42.28405, 93.52218), (42.18734, 93.4415), (42.21329, 93.33325), (42.23157, 93.54774), (42.20356, 93.52817), (42.23304, 93.33405), (42.20651, 93.34683), (42.29673, 93.49621), (42.20945, 93.53296), (42.21447, 93.38917), (42.29289, 93.49542), (42.22655, 93.20504), (42.21476, 93.29811), (42.21299, 93.39796), (42.27461, 93.34204), (42.21417, 93.3708), (42.2466, 93.51818), (42.21152, 93.37679), (42.23894, 93.32407), (42.20975, 93.37959), (42.27697, 93.233), (42.21211, 93.37599), (42.2239, 93.33006), (42.24601, 93.34524), (42.24071, 93.3712), (42.22862, 93.56052), (42.18734, 93.41593), (42.24454, 93.32846), (42.24159, 93.36441), (42.29879, 93.33246)]"
2011-05-10,17,bad,"[(42.22272, 93.368), (42.22066, 93.55573), (42.1894, 93.36161), (42.17732, 93.22861), (42.27579, 93.55653), (42.20002, 93.507), (42.16316, 93.55892), (42.24218, 93.33565), (42.21299, 93.38718), (42.26783, 93.30609), (42.20709, 93.3684), (42.18616, 93.40235), (42.17967, 93.47265), (42.21417, 93.39636), (42.18233, 93.38118), (42.19795, 93.35362), (42.18203, 93.35762), (42.29466, 93.24738), (42.27992, 93.37759), (42.19176, 93.38877), (42.23393, 93.33485), (42.28759, 93.22541), (42.19678, 93.26575), (42.28523, 93.34124), (42.26872, 93.34284), (42.21682, 93.19825), (42.26518, 93.39796), (42.29938, 93.45987), (42.2124, 93.35083)]"
2011-05-10,17,caught,"[(42.24218, 93.34564), (42.21093, 93.38198), (42.21653, 93.24299)]"
2011-05-10,17,feel,"[(42.20444, 93.54215), (42.25928, 93.24738), (42.23658, 93.46466), (42.22361, 93.34124), (42.25781, 93.38358), (42.25899, 93.40076), (42.22479, 93.33046), (42.25309, 93.27814), (42.1841, 93.47105), (42.27579, 93.55653), (42.24159, 93.36002), (42.22095, 93.35842), (42.2242, 93.34284), (42.25515, 93.54414), (42.18351, 93.35882), (42.22302, 93.37599), (42.28995, 93.41034), (42.16493, 93.32527), (42.20444, 93.34204), (42.24248, 93.35402), (42.24218, 93.34564), (42.23569, 93.33405), (42.23835, 93.21543), (42.2413, 93.33365), (42.27963, 93.3684), (42.21211, 93.39397), (42.23245, 93.35522), (42.22891, 93.26296), (42.23127, 93.31408), (42.21388, 93.38398), (42.28169, 93.30969), (42.23982, 93.33086), (42.23098, 93.32846), (42.23334, 93.34683), (42.23628, 93.35802), (42.27196, 93.23101), (42.26518, 93.39796)]"
2011-05-10,17,fever,"[(42.23393, 93.21183)]"
2011-05-10,17,flu,"[(42.20415, 93.38598), (42.24159, 93.34124), (42.20768, 93.53376), (42.24631, 93.33006)]"
2011-05-10,17,lol,"[(42.23599, 93.48303), (42.27491, 93.34204), (42.2124, 93.37439), (42.2295, 93.25577), (42.28995, 93.19985), (42.22862, 93.25138), (42.21594, 93.3684), (42.17053, 93.36081), (42.20562, 93.39676), (42.16906, 93.45188), (42.23569, 93.34284), (42.218, 93.34444), (42.22243, 93.3676), (42.23422, 93.33246), (42.22331, 93.30649), (42.21299, 93.35203), (42.24189, 93.34683), (42.21122, 93.38278), (42.25132, 93.55613), (42.25515, 93.39157), (42.19412, 93.55293), (42.20444, 93.38877), (42.22302, 93.33485), (42.21741, 93.38078), (42.23599, 93.32167), (42.20768, 93.3672), (42.19176, 93.38877), (42.21063, 93.22302), (42.28641, 93.55253), (42.29201, 93.45468), (42.24218, 93.45667), (42.17555, 93.39876), (42.24189, 93.36361), (42.20562, 93.35522), (42.19825, 93.21583), (42.23599, 93.3708), (42.27727, 93.3037), (42.29673, 93.33725), (42.21771, 93.39756), (42.21594, 93.39277), (42.16877, 93.47545), (42.29407, 93.23939), (42.23511, 93.35043), (42.2239, 93.33485), (42.22125, 93.36641), (42.21594, 93.368), (42.27343, 93.47145), (42.20739, 93.34524), (42.20739, 93.34564), (42.20474, 93.34044)]"
2011-05-10,17,medicine,"[(42.20621, 93.33685)]"
2011-05-10,17,omg,"[(42.20356, 93.41993), (42.26135, 93.45068), (42.24985, 93.4363), (42.28081, 93.31249), (42.21417, 93.38638), (42.18351, 93.48583), (42.29142, 93.45148), (42.23894, 93.51339), (42.2413, 93.34883), (42.20503, 93.37719), (42.23923, 93.32926), (42.24189, 93.36361), (42.16965, 93.33525), (42.21417, 93.41314), (42.27461, 93.27334), (42.28847, 93.32926), (42.17584, 93.55693), (42.28995, 93.20544), (42.20415, 93.34404), (42.20326, 93.34683), (42.21594, 93.368)]"
2011-05-10,17,sick,"[(42.23658, 93.46466), (42.18646, 93.44389), (42.2469, 93.54015), (42.18233, 93.38118), (42.23805, 93.28213), (42.21211, 93.39397), (42.21388, 93.38877), (42.20444, 93.42712)]"
2011-05-10,17,starbucks,"[(42.23334, 93.35562), (42.2354, 93.33845), (42.27314, 93.25257), (42.23334, 93.34963)]"
2011-05-10,17,stomach,"[(42.17024, 93.32527), (42.27226, 93.41673), (42.22361, 93.39796), (42.23363, 93.34364)]"
2011-05-10,17,twitter,"[(42.20297, 93.33765), (42.26547, 93.31328), (42.24248, 93.21303), (42.19206, 93.44549), (42.23245, 93.36681), (42.23687, 93.44629), (42.25014, 93.50221), (42.21771, 93.50101), (42.19029, 93.3025), (42.23393, 93.35842), (42.16611, 93.54894), (42.28729, 93.44908), (42.24837, 93.4387), (42.21329, 93.37959), (42.27078, 93.40715), (42.19265, 93.36041), (42.19943, 93.40755), (42.21859, 93.48104), (42.24218, 93.35682), (42.2469, 93.35283), (42.17614, 93.29491), (42.28228, 93.31009), (42.22125, 93.3672), (42.28611, 93.53096), (42.21565, 93.34084), (42.21004, 93.3716), (42.20768, 93.3724), (42.20768, 93.35203), (42.23393, 93.34164), (42.23599, 93.32167), (42.20768, 93.53376), (42.23687, 93.43111), (42.24159, 93.35762), (42.20975, 93.38078), (42.23422, 93.34284), (42.23157, 93.30769), (42.29732, 93.50141), (42.29643, 93.31608), (42.23923, 93.34284), (42.28464, 93.31728), (42.28759, 93.22541), (42.26547, 93.42432), (42.20975, 93.3712), (42.18911, 93.38198), (42.20798, 93.34923), (42.24041, 93.35962), (42.21565, 93.28972), (42.21977, 93.28932), (42.20444, 93.34284), (42.17024, 93.32487), (42.22508, 93.3045)]"
2011-05-10,18,bad,"[(42.24218, 93.33765), (42.21624, 93.38478), (42.2814, 93.32886), (42.23511, 93.45987), (42.18321, 93.37879), (42.2127, 93.41434), (42.22479, 93.33525), (42.22302, 93.34484), (42.20533, 93.33246), (42.27963, 93.38558), (42.24041, 93.35442), (42.2124, 93.39197), (42.22154, 93.33166), (42.22567, 93.33126), (42.18321, 93.34244), (42.18528, 93.46866), (42.24012, 93.4371), (42.16464, 93.32247), (42.22508, 93.28533), (42.21535, 93.49102), (42.23894, 93.32726), (42.21358, 93.32527), (42.23717, 93.49142), (42.2699, 93.22941), (42.2124, 93.35562)]"
2011-05-10,18,feel,"[(42.21388, 93.35642), (42.2239, 93.35682), (42.19619, 93.31888), (42.23422, 93.34883), (42.17201, 93.20824), (42.21122, 93.37439), (42.2124, 93.39756), (42.26695, 93.55812), (42.22479, 93.33525), (42.21299, 93.32886), (42.24218, 93.34683), (42.28405, 93.26895), (42.2814, 93.28413), (42.18793, 93.37), (42.22184, 93.34763), (42.16464, 93.32247), (42.287, 93.42472), (42.20326, 93.40315), (42.22773, 93.35562)]"
2011-05-10,18,flu,"[(42.19412, 93.3049), (42.27226, 93.32966), (42.241, 93.32806), (42.27343, 93.52298), (42.20592, 93.35682)]"
2011-05-10,18,hospital,"[(42.16582, 93.4363), (42.20179, 93.52817)]"
2011-05-10,18,lol,"[(42.23216, 93.45947), (42.29702, 93.52657), (42.20798, 93.35243), (42.20297, 93.40235), (42.23511, 93.45987), (42.25987, 93.42831), (42.19147, 93.3672), (42.23186, 93.37639), (42.22331, 93.3708), (42.23481, 93.34044), (42.21329, 93.34604), (42.24159, 93.33645), (42.19471, 93.25257), (42.23953, 93.32846), (42.20592, 93.34124), (42.18822, 93.40355), (42.21771, 93.25777), (42.23039, 93.55852), (42.24336, 93.34044), (42.22007, 93.31209), (42.22272, 93.35682), (42.18085, 93.46905), (42.24071, 93.33325), (42.27491, 93.33925), (42.22803, 93.33845), (42.20621, 93.34164), (42.16906, 93.33805), (42.19058, 93.46786), (42.20326, 93.40315), (42.24071, 93.35642), (42.22066, 93.3712), (42.16818, 93.33485), (42.20886, 93.34843), (42.20503, 93.34843), (42.22272, 93.33445), (42.1894, 93.33965)]"
2011-05-10,18,omg,"[(42.24631, 93.35043), (42.16935, 93.2322), (42.19825, 93.35083), (42.22449, 93.35123), (42.23717, 93.32726), (42.21977, 93.34683), (42.21889, 93.41034), (42.29555, 93.51579), (42.21977, 93.21143), (42.16729, 93.56132), (42.16464, 93.32247), (42.21565, 93.35163), (42.2295, 93.33405), (42.23864, 93.55693), (42.23216, 93.33445)]"
2011-05-10,18,sick,"[(42.29584, 93.24379), (42.25663, 93.37999), (42.21122, 93.38398), (42.287, 93.42472), (42.23452, 93.33565), (42.28641, 93.42113), (42.16759, 93.37959), (42.21565, 93.38558)]"
2011-05-10,18,starbucks,"[(42.23334, 93.34364), (42.20886, 93.36281), (42.21476, 93.20944)]"
2011-05-10,18,stomach,"[(42.20592, 93.35682), (42.26665, 93.3057)]"
2011-05-10,18,twitter,"[(42.21388, 93.35642), (42.26164, 93.49661), (42.19324, 93.34244), (42.19058, 93.33006), (42.2239, 93.36561), (42.21653, 93.34883), (42.241, 93.34843), (42.27373, 93.46905), (42.21889, 93.47784), (42.18675, 93.45907), (42.22213, 93.36121), (42.23953, 93.32846), (42.22302, 93.36681), (42.2354, 93.49781), (42.21181, 93.37879), (42.29496, 93.25896), (42.27786, 93.4375), (42.17142, 93.32567), (42.24955, 93.48064), (42.23805, 93.32766), (42.241, 93.36481), (42.2354, 93.34324), (42.26695, 93.31728), (42.24336, 93.34044), (42.1841, 93.45068), (42.29643, 93.3005), (42.25486, 93.40954), (42.22655, 93.38158), (42.21977, 93.21143), (42.24631, 93.4415), (42.24513, 93.32886), (42.21122, 93.38398), (42.22213, 93.32487), (42.18321, 93.3037), (42.24926, 93.507), (42.21535, 93.39357), (42.27137, 93.46866), (42.17112, 93.43191), (42.23687, 93.33485), (42.19206, 93.32327), (42.2295, 93.37639), (42.27196, 93.49462), (42.27815, 93.46706), (42.22508, 93.54015), (42.23599, 93.36441), (42.20798, 93.38039), (42.24631, 93.33965), (42.20267, 93.40076), (42.20739, 93.35482)]"
2011-05-10,19,bad,"[(42.23363, 93.35043), (42.22331, 93.35323), (42.23982, 93.35722), (42.29968, 93.29331), (42.1667, 93.21024), (42.27727, 93.33525), (42.21417, 93.3724), (42.23569, 93.36641), (42.22243, 93.27614), (42.23835, 93.33206), (42.25604, 93.27015), (42.16877, 93.36281), (42.20474, 93.3037), (42.24277, 93.45388), (42.20857, 93.34324), (42.18144, 93.38398), (42.21152, 93.34803), (42.25515, 93.48623), (42.29437, 93.45108), (42.16965, 93.47824), (42.18557, 93.38358), (42.26931, 93.54295), (42.23186, 93.33445), (42.25899, 93.38438), (42.21712, 93.34404)]"
2011-05-10,19,caught,"[(42.22508, 93.33246), (42.22891, 93.29491), (42.24307, 93.43311), (42.21358, 93.37879)]"
2011-05-10,19,chills,"[(42.21299, 93.21782)]"
2011-05-10,19,feel,"[(42.21063, 93.40235), (42.27638, 93.34364), (42.22567, 93.36241), (42.17289, 93.35243), (42.21181, 93.51738), (42.18911, 93.42991), (42.21329, 93.48903), (42.20474, 93.3037), (42.29938, 93.28732), (42.18705, 93.40155), (42.21447, 93.43191), (42.21712, 93.55493), (42.23511, 93.47824), (42.28081, 93.44269), (42.21358, 93.37879)]"
2011-05-10,19,fever,"[(42.25604, 93.21982)]"
2011-05-10,19,flu,"[(42.21122, 93.40076), (42.24277, 93.45388), (42.2298, 93.31488), (42.22832, 93.32886)]"
2011-05-10,19,hospital,"[(42.17171, 93.47984), (42.27108, 93.51738), (42.20709, 93.33286)]"
2011-05-10,19,lol,"[(42.1894, 93.31967), (42.26842, 93.54055), (42.22538, 93.32607), (42.22567, 93.22382), (42.24012, 93.34843), (42.27727, 93.33525), (42.23481, 93.32806), (42.2298, 93.372), (42.23599, 93.56332), (42.22361, 93.35682), (42.21653, 93.41394), (42.23393, 93.35442), (42.21535, 93.39397), (42.23334, 93.35482), (42.23275, 93.43191), (42.28877, 93.22701), (42.22272, 93.3692), (42.2124, 93.37439), (42.20533, 93.33885), (42.22832, 93.54534), (42.27638, 93.40954), (42.23717, 93.33365), (42.19707, 93.29172), (42.27196, 93.4383), (42.20238, 93.3728), (42.21653, 93.35243), (42.21594, 93.34244), (42.22154, 93.34324), (42.23511, 93.34803), (42.23245, 93.35123), (42.16877, 93.36281), (42.21093, 93.38039), (42.20061, 93.40155), (42.23275, 93.28173), (42.22596, 93.54614), (42.22479, 93.35402), (42.2298, 93.31488), (42.17142, 93.46546), (42.20444, 93.37559), (42.22685, 93.33086), (42.17938, 93.21743), (42.24631, 93.32686), (42.18881, 93.4359), (42.18705, 93.52178), (42.27432, 93.49342), (42.17083, 93.35762), (42.2982, 93.51019), (42.23186, 93.35802), (42.23245, 93.33605), (42.24159, 93.34124), (42.2239, 93.38757)]"
2011-05-10,19,medicine,"[(42.2124, 93.3732)]"
2011-05-10,19,omg,"[(42.28611, 93.51299), (42.20208, 93.3704), (42.21624, 93.25537), (42.24218, 93.35003), (42.21712, 93.34763), (42.18587, 93.53216), (42.20031, 93.26056), (42.23805, 93.36361), (42.24277, 93.45388), (42.21535, 93.24099), (42.28877, 93.27414), (42.16759, 93.55213), (42.24985, 93.29651)]"
2011-05-10,19,sick,"[(42.17171, 93.47984), (42.27491, 93.34484), (42.2239, 93.34564), (42.2239, 93.34444)]"
2011-05-10,19,starbucks,"[(42.264, 93.37999)]"
2011-05-10,19,stomach,"[(42.1841, 93.41553), (42.2239, 93.34564), (42.23157, 93.32367), (42.23334, 93.35482), (42.23186, 93.35802)]"
2011-05-10,19,twitter,"[(42.2295, 93.35402), (42.22596, 93.35962), (42.17732, 93.5058), (42.23275, 93.56132), (42.26695, 93.38118), (42.24867, 93.56212), (42.22125, 93.32926), (42.29407, 93.46626), (42.25781, 93.42352), (42.19943, 93.42831), (42.21977, 93.38957), (42.24542, 93.33885), (42.21565, 93.43071), (42.18439, 93.55253), (42.17555, 93.29771), (42.23334, 93.45268), (42.16759, 93.50061), (42.20916, 93.32726), (42.27638, 93.40954), (42.16641, 93.34324), (42.21565, 93.25577), (42.22449, 93.54734), (42.21004, 93.51459), (42.25604, 93.27214), (42.24336, 93.32966), (42.27638, 93.22941), (42.21152, 93.53815), (42.2242, 93.34683), (42.20267, 93.52298), (42.17142, 93.46546), (42.19206, 93.3736), (42.27196, 93.37479), (42.28936, 93.51499), (42.23127, 93.24698), (42.21741, 93.40076), (42.21948, 93.34564), (42.18557, 93.38358), (42.27226, 93.47065), (42.218, 93.24498), (42.18292, 93.48503), (42.20031, 93.44988), (42.29702, 93.5062), (42.27727, 93.41394), (42.28258, 93.27933), (42.27108, 93.38558), (42.16729, 93.36401), (42.20562, 93.51219), (42.25132, 93.45188)]"
2011-05-10,20,bad,"[(42.17879, 93.38238), (42.22596, 93.38438), (42.2127, 93.22781), (42.27019, 93.34044), (42.24012, 93.34004), (42.28375, 93.46346), (42.24513, 93.25337), (42.21034, 93.26376), (42.21299, 93.2342), (42.22449, 93.33765), (42.23039, 93.35602), (42.22596, 93.33206), (42.23511, 93.32487), (42.20886, 93.34763), (42.25073, 93.21982), (42.22508, 93.38278), (42.22361, 93.33805), (42.25309, 93.29052), (42.22213, 93.3676), (42.18026, 93.31528), (42.24542, 93.33525), (42.20975, 93.33925)]"
